text,label
"Hormis deux-trois sketchs softs plutôt drôles, le reste clairement un mélange d'âneries ridicules, souvent très immorales, dangereuses, masochistes (sûrement le plus dramatique) et inutiles. Outre les quelques scènes gentillettes et amusantes, pourquoi aller se filmer avec une qualité des plus médiocres (en plus...) en train d'accumuler connement des performances qu'eux seuls trouveront extraordinaires ?... car le pire est là, c'est que leurs idées sont loin d'être lumineuses. Notons au passage que la scène du papier coupant est la plus intenable et la plus hallucinante de connerie. Jackass - le film... ou plutôt jackasserie générale : on adhère ou pas... ici c'est non, et il est dur à croire de pouvoir y trouver intégralement son compte, même en étant très ouvert d'esprit.",0
"Que dire ? Rie Rasmussen, anciennement mannequin reconvertie aujourd'hui dans l'industrie du cinéma s'empare d'un rôle complexe et prend énormément de risques pour un ""Human Zoo"" pas si bon que ça, voire pire. Certes, l'interprète principale ainsi que ses compatriotes jouent de manière plutôt naturelle, malheureusement l'histoire qu'il y a derrière, ne captive pas. L'intrigue décousue vraiment prétexte à de la violence et le rythme faiblard ajouté à la réalisation sans cesse plombée par des flash-backs trop nombreux peuvent s'apparenter à une pierre au pied de l'oeuvre, qui le tire vers le fond, toujours vers le fond. Restent quelques scènes fortes en intensité qui retiennent l'attention pour que le spectateur puisse tenir jusqu'au bout, même si parfois ce dernier se demande s'il ne devrait pas éteindre le lecteur. Petite réussite, mais en tant que premier film, c'est plus que correct.",0
"A Paris, une seule salle pour ce chef d'oeuvre, et un seul horaire : quelle horreur ! Quand le cinéma européen devient aussi surprenant et riche que le coréen. La possible rédemption d'un violeur : voilà un thème dangereux et rarement(jamais ?) abordé au cinéma. Filmer la quadrature du cercle et l'inéquation permanente, voilà une réussite totale. Aucun pathos, tout est à échelle humaine : l'horreur, le désir de s'en sortir, la grace, les pulsions, ... Quel film intéressant, quel regard scrupuleux à l'heure du tout sécuritaire et des lois Dati. Aucun dogmatisme ici, le réalisateur Glasner n'élude aucune difficulté. Et les acteurs Jurgen Vogel et Sabine Timeteo (déjà vue dans ""Au jour le jour"") sont é-pous-tou-flants. De plus, le titre du film a rarement collé aussi bien à l'oeuvre proposée. Triple bravo au réalisateur qui ne prend jamais le spectateur pour un con. Mais ça va rester combien de temps à l'affiche ??",1
"C'est difficile à expliquer mais il y a quelque chose qui me gêne dans ce film sans que je sache vraiment quoi... La photo est superbe (et c'est un euphémisme tant l'image est belle), le jeu des comédiens impec' et la réalisation ad'hoc. Sans parler d'une musique magnifique qui nous accompagne tout le film durant. Ce que je lui reproche peut-être, c'est le manque de surprise que le film nous apporte. C'est une belle histoire, on le sait même avant de voir le film ; ce sera bien fait, on fait confiance au réalisateur pour ça, ce n'est pas un manchot. Seulement, on aime bien être surpris au ciné des fois. Et même si ce film possède des fulgurances poétiques comme le moment où Tonho fait ""voler"" son amour, un peu plus de fraicheur, ou un peu moins de calcul aurait été bienvenu.",0
"Un très bon telefilm avec en toile de fond la plus grande catastrophe minière d'Europe en 1906 avec 1099 morts à Courrieres (62) et au métier de policier avec un Richard Berry désabusé et énigmatique. Cela me rappelle la viste au centre minier de Lewarde Sa salle des pendus, sa descente au fond de la mine. ..",1
"Le meilleur de la comédie américaine signé Billy Wilder , énorme .",1
"On ne fait vraiment pas dans la dentelles , certains gags arrivent à nous arracher quelques rares sourires mais c'est tout .",0
"Je ne suis pas d'accord, étant moi-même une immense fan du film initial je trouve que celui-ci ressemble davantage à un spin-off qu'à une suite! Elle ne dénature en rien le premier film et est indépendamment de lui, un agréable moment. J'ai adoré les chansons, l'histoire, et ne fût-ce que le simple fait que pour une fois, ce ne soit pas un ""2"" comme on en voit tant, soit une suite à laquelle on ne peut s'empêcher de repenser quand on revoir le premier film. Un film peut-être pas porté sur l'intellect, mais ce n'est pas ce qu'on demande à Disney, simplement de nous faire rêver. Ce film a été offert à ma petite soeur lors de sa sortie, j'ai 8 ans de plus qu'elle et je pense l'avoir apprécié bien davantage! Moi qui suis pourtant bien critique à l'égard des suites, celui-ci fait partie de ceux que j'ai aimés ... Il n'y a pas d'âge pour rêver ...",1
"La saga d'Amityville est assez longue... Si le 3ème opus est déjà si médiocre, je ne donne pas cher des autres. Pourtant, le premier était génial. Mais ce troisième film est inutile. On sait déjà que la maison est maudite, et voilà un crétin sceptique qui l'achète et on voit ses malheurs, enfin plutôt les malheurs de ses proches parce qu'à lui, il ne lui arrive pas grand chose. Même la marionnette qui sort du puits n'est pas pour lui! En plus de ça, les effets spéciaux sont ridicules. http://tempslibre.forumr.net",0
"Voyance et manigance est une comédie totalement ratée. Les gags tombent à plat, les dialogues sont creux, et Emmanuelle Béart est tout simplement ridicule. Au départ, je l'avoue : Je pensais qu'elle blaguait quand elle prenait l'accent du sud. Et non, même pas, pendant tout le film elle parle avec un accent immonde, indigne d'elle, bien que je ne sois pas fan. Le plus drôle ? Dieudonné. Il réussit à rendre toutes ses scènes très drôles en imposant son style unique, comme le faisaient Coluche et de Funès auparavant... Pour conclure, le film est à éviter, à part pour la très bonne prestation de Dieudo, pour qui je mets une étoile.",0
Vu et revu et sans aucune originalité. Sur la même thématique ca ne détrônera jamais « corps à corps » thriller Français de François Hans avec Emmanuelle Seigner. L historie est beaucoup plus profonde et abouti que ce navet. À éviter,0
SUPERBE. MERCI A LA FIN DE LA LANGUE DE BOIS MERCI,1
"Cela faisait bien longtemps que je n'avais pas autant rigolé au cinéma. Que cette comédie est sympathique, amusante et surtout vraiment très drôle ! Que de péripéties et de situations savoureuses, sans oublier les quiproquos nombreux et géniaux. Je recommande chaudement cette comédie sensationnelle.",1
"Le film a fait un four au point qu'on n'en ait pas parlé et qu'il fut vite oublié ? Tu m'étonnes John. En même temps c'était prévisible. Reprendre Robin des bois, encore, quelle originalité ! L'adapter façon comédie, pourquoi pas, même si le dernier essai du genre (Sacré Robin des Bois) soit un plantage complet à mes yeux. Que ce soit les Français qui s'y mettent, mouais, je doute davantage mais on n'en a pas fait légion des trucs du genre, mais en faire une ode à Max Boublil la coqueluche comique de l'Hexagone du moment non, pourquoi pas Kev Adams aussi (ah si, Aladdin, tiens un autre four). Non parce que même dans la bande annonce ça se voit que c'est construit autour de lui là. Les vannes, le style, les dialogues, on le voit plus à l'écran qu'un Tom Cruise à ses meilleures heures, et la répartie... tout est lui, fait par lui et pour lui. La mode ne faisant pas tout c'est pas si drôle, et loin d'être bien. Bien sur on a le lot de guest star, n'ayant rien à faire là, l'histoire est loin d'être fidèle puisqu'elle n'est que prétexte à tenter de faire une avalanche de gags loupés, tout est trop prévisible, même les chutes. M'enfin tout ça n'est qu'une énième comédie française loupée, capitalisant sur des noms, tant dans le titre que dans le casting, bref de la mauvaise copie d'un stratagème ricain, bravo.",0
"Ennuyeux, médiocre et creux. L'idée était probablement bonne au début mais on se perd dans les clichés, l'exagération...",0
"Pour appréhender cette période de l'Allemagne (1842-1844), Edgar Reitz a choisi de se concentrer sur la famille Simon et plus particulièrement sur le fils, Jakob. Rêvant d'Amérique du Sud et de dialectes exotiques quand ses parents travaillent durement à la campagne, Jakob va dicter la mise en scène de Reitz et se retrouver au centre du rapport complexe réalité-imagination. Une caméra sans cesse mouvante (qui peut parfois faire penser à Malick), un noir et blanc lumineux ou encore une utilisation rare mais percutante de la couleur, tous ces éléments sont tournés vers l'espoir, un lieu vers lequel on peut s'échapper, une possibilité de quitter un environnement qui ne procure aucun avenir, en tout cas qui empêche toute forme de créativité matérialisée. Oui mais voilà, il y a un paradoxe. Car si Jakob peut rêver, c'est uniquement parce qu'il vit dans une réalité difficile. On se rend compte alors que le film est philosophiquement passionnant. Une fois le rêve concrétisé, la possibilité de ""s'échapper"" ne serait plus possible. Alors, que deviendrait notre lunatique et attachant personnage principal ? Malgré quelques petites longueurs, cette ""Chronique d'un rêve"" est captivante et attise ma curiosité en vue de ""L'Exode"".",1
"Le problème avec Basic, c'est que le scénario enchaîne trop facilement les rebondissements et qu' à la longue, ça en devient un peu risible. Il y aura toujours le jeu des acteurs et la mise en scène pour sauver le tout d'une certaine médiocrité. Pourtant l'idée de fond est très bon. Pour autant c'est pas un grand film de Mc Tiernan. Dommage.",0
